PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,PG.ProteinNames,P1,P2,P3,S1,S2,S3,T1,T2,T3,S1_cf,S2_cf,S3_cf,P1_cf,P2_cf,P3_cf,T1_cf,T2_cf,T3_cf,S/T_mean,S/SP_mean,S/P_mean,S/P_pval,S/T_pval,log2(S/T),S/P_pval_adj,-logPval_S/T,-logPval_S/P
Q03503,Q03503,MAK3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),N-alpha-acetyltransferase 30,NAA30_YEAST,1240.2972412109375,1307.2410888671875,1300.312744140625,650.1924438476562,604.8602294921875,702.9684448242188,1082.5330810546875,942.0507202148438,894.2140502929688,190.88306288579048,154.57945225956976,207.76343893295433,876.1716065140629,973.15959096817,916.0032500230654,1082.5330810546875,942.0507202148438,894.2140502929688,0.1895389753634908,0.16670660983428714,0.2000575209184547,0.000136031774510447,0.0030573436732547156,-2.399433551071907,0.0007124601751899665,2.514655739877459,3.1472394066578735
Q03508,Q03508,YMR265C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein YMR265C,YM8F_YEAST,68.41658020019531,50.97519302368164,60.01456832885742,37.40647888183594,36.2995491027832,44.67757797241211,56.18119812011719,52.143367767333984,43.80613708496094,10.981769056686371,9.27679510733985,13.204529038376192,48.33088633469641,37.94785706700617,42.27716746273734,56.18119812011719,52.143367767333984,43.80613708496094,0.2199627856085745,0.20653807493222787,0.26029991913548567,0.004218652653429743,0.004870144850804474,-2.184668632771018,0.006182059830145846,2.312458121543158,2.208866796138379
Q03516,Q03516,RSN1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein RSN1,RSN1_YEAST,527.5930786132812,513.2463989257812,550.982421875,113.20553588867188,103.45360565185548,84.02659606933594,346.7589111328125,335.0731811523437,374.8749084472656,33.234805526469756,26.43883812524312,24.83419375326425,372.702655391686,382.0799850143362,388.1386931085079,346.7589111328125,335.0731811523437,374.8749084472656,0.07997281871550324,0.06884946146560095,0.07394020474279893,3.7590094837319022e-06,0.000846837846548559,-3.6443464518710074,0.00012566251235069382,3.0721997408983683,3.900794261752534
Q03525,Q03525,TMA23,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein TMA23,TMA23_YEAST,235.866943359375,243.1851959228516,271.2747802734375,55.7944221496582,47.61103057861328,39.64903259277344,140.48643493652344,199.5822906494141,182.33935546875,16.3800891453684,12.167582971250264,11.71833447502649,166.62128385045597,181.03623563338013,191.09908866115705,140.48643493652344,199.5822906494141,182.33935546875,0.07707768706477948,0.06954133667121046,0.07473877068586886,0.0012396893781264735,0.011272880505451397,-3.6975429096594876,0.002560748647642866,1.9479650965732755,2.5916330479661394
Q03529,Q03529,SCS7,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Ceramide very long chain fatty acid hydroxylase SCS7,SCS7_YEAST,604.4181518554688,689.8391723632812,789.078857421875,155.89158630371094,169.67616271972656,163.7783660888672,527.0867309570312,514.11328125,442.1938781738281,45.76654766346244,43.36282502280096,48.40495588667864,426.9734750038053,513.5423087049834,555.8653494553123,527.0867309570312,514.11328125,442.1938781738281,0.09271598694371747,0.0841746906701813,0.09191129554148107,0.006875385087992057,0.0033656211937034344,-3.431038066718657,0.009153631857970756,2.4729347661801877,2.0384065580728983
Q03532,Q03532,HAS1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),ATP-dependent RNA helicase HAS1,HAS1_YEAST,5923.0390625,5899.54296875,6479.484375,2671.257080078125,3160.19775390625,2699.974853515625,4919.94580078125,4888.28125,4696.6845703125,784.2258673189651,807.6273062966529,797.981850720449,4184.157215224813,4391.842385663556,4564.462490057541,4919.94580078125,4888.28125,4696.6845703125,0.16476039887486474,0.15388211871261911,0.18186841587425762,0.0009036224834228718,0.0002646162428426457,-2.60155857088773,0.0021159419330335264,3.5773835011899955,2.674496254646844
Q03533,Q03533,TDA1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Serine/threonine-protein kinase TDA1,TDA1_YEAST,306.47100830078125,285.3110046386719,343.4557800292969,352.1300964355469,334.616943359375,341.3157043457031,298.87457275390625,309.71905517578125,303.34716796875,103.37811824468844,85.51546505990233,100.87639782240718,216.49745461879388,212.39627711938948,241.94687944396492,298.87457275390625,309.71905517578125,303.34716796875,0.3177508698264986,0.30165186959935525,0.4319505651519343,0.0008453655516080504,4.381206017005186e-05,-1.654032020348998,0.0020313754790471333,4.3584063245563875,2.6922097942679954
Q03557,Q03557,HER2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial",GATA_YEAST,26.103368759155277,47.86847305297852,38.945274353027344,9.775771141052246,6.7229766845703125,13.20971965789795,27.961061477661133,23.05572509765625,27.75148200988769,2.8699643546023625,1.7181391713044676,3.9041535984611713,18.43995921397716,35.63509749902012,27.434936742075756,27.961061477661133,23.05572509765625,27.75148200988769,0.1078131749865972,0.09435605298416687,0.10418669864142234,0.037335763039018525,0.0017114390669846036,-3.2133946057913443,0.04128158399068741,2.7666385586023123,1.3842436470102804
Q03558,Q03558,OYE2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),NADPH dehydrogenase 2,OYE2_YEAST,18706.55078125,19584.9375,17966.509765625,32398.453125,32970.38671875,33893.79296875,22143.537109375,23171.666015625,20458.724609375,9511.516203825233,8425.986816903782,10017.36427504929,13214.694111826406,14579.76644778915,12656.47930549224,22143.537109375,23171.666015625,20458.724609375,0.4250144131375696,0.4086621948635185,0.6910807854897739,0.005451961064530546,0.000545778375802185,-1.234416327967585,0.007621346421145444,3.2629836754375208,2.1179682974767955
Q03559,Q03559,YMR295C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein YMR295C,YM8V_YEAST,784.4509887695312,829.9061889648438,798.44873046875,372.871337890625,293.85693359375,297.2485656738281,625.49072265625,471.0655517578125,678.6158447265625,109.4673180415515,75.09874450785881,87.85228508759798,554.1523920432987,617.813480828427,562.4659416604694,625.49072265625,471.0655517578125,678.6158447265625,0.15346024461497754,0.13574423879386763,0.15706489315665834,0.0002367027129841825,0.013343763850728862,-2.704063135222553,0.0009900790897940537,1.874721652500166,3.0043301115749887
Q03579,Q03579,LIP1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Ceramide synthase subunit LIP1,LIP1_YEAST,337.45635986328125,302.1722717285156,346.8711242675781,9.97977352142334,24.676538467407227,6.093541145324707,221.13970947265625,212.44744873046875,137.9995880126953,2.9298552370167856,6.306392144771159,1.8009557512196563,238.38614738925656,224.9484405451709,244.35281327512243,221.13970947265625,212.44744873046875,137.9995880126953,0.019309760427580248,0.015356651304714572,0.015596156034632342,0.00033197487083722716,0.019140884880605443,-5.694525924610241,0.0012017939698075256,1.7180379887179573,2.9201699794589815
Q03612,Q03612,TY1B-ER1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Transposon Ty1-ER1 Gag-Pol polyprotein,YE11B_YEAST,16386.3046875,16704.01953125,16557.271484375,4579.14208984375,4856.62060546875,4671.1787109375,13441.7548828125,13639.01953125,13571.1982421875,1344.341472696992,1241.1689782549938,1380.5742775516171,11575.624314747678,12435.102409948126,11663.743633632734,13441.7548828125,13639.01953125,13571.1982421875,0.09756192551934724,0.10005119049962707,0.1111743128536086,0.0005162080276188538,3.045449520718111e-08,-3.357537957780439,0.0015340019755205735,7.516348594670281,2.8141740810929496
Q03629,Q03629,YML079W,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein YML079W,YMH9_YEAST,812.4840698242188,856.6005249023438,964.7012939453124,3074.3076171875,3062.48388671875,2778.170166015625,1375.740478515625,1237.7603759765625,1511.6619873046875,902.5531744865441,782.655328752867,821.0925993650761,573.9555399074704,637.6857517227087,679.5822962877894,1375.740478515625,1237.7603759765625,1511.6619873046875,0.6075641613975099,0.5699345152071725,1.3252272859834897,0.012407119097197635,0.010520457835601679,-0.7188913233011531,0.01509614556280818,1.9779653598829599,1.8211339251894698
Q03630,Q03630,BET5,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Trafficking protein particle complex subunit BET5,BET5_YEAST,217.93014526367188,258.4922180175781,274.3861389160156,347.5174255371094,264.4531555175781,266.2217712402344,267.45147705078125,318.0736694335937,287.0938415527344,102.02393340678496,67.58424828582658,78.68226677731494,153.95035894548167,192.43136044050607,193.29088032161062,267.45147705078125,318.0736694335937,287.0938415527344,0.28453477620105094,0.3151041778471668,0.4600760694622137,0.004928470722275801,0.0005950086363370625,-1.8133231035623136,0.007043729532604593,3.2254767305969803,2.1521973285640046
Q03631,Q03631,WAR1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Weak acid resistance protein 1,WAR1_YEAST,19.265945434570312,19.652421951293945,21.38341522216797,12.14277458190918,24.14991950988769,19.571489334106445,15.51286792755127,12.887425422668455,24.42020797729492,3.5648676419709875,6.171808209452386,5.784384717453965,13.609862056888115,14.630004419634755,15.063512934377766,15.51286792755127,12.887425422668455,24.42020797729492,0.29384538538622856,0.26385394530254774,0.35842608082846916,0.001959361901571711,0.06378400070516503,-1.7668708527889816,0.0034861162481602294,1.1952882441133497,2.4576581349848445
Q03640,Q03640,TCB3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Tricalbin-3,TCB3_YEAST,1821.373779296875,1689.8271484375,1821.86181640625,479.7476196289063,484.5254211425781,452.5679931640625,1492.7811279296875,1480.281494140625,1488.922607421875,140.84398536687627,123.82641568108666,133.75718825368241,1286.6560831104268,1257.9710893308838,1283.4076666871238,1492.7811279296875,1480.281494140625,1488.922607421875,0.08929379386291464,0.09426975775805992,0.10408149508700895,1.1586796775700766e-06,9.193010550382954e-09,-3.485296281778016,7.682334270516421e-05,8.036542241463792,4.114506799919818
Q03648,Q03648,YMR209C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein YMR209C,YM59_YEAST,131.61390686035156,118.78540802001952,145.58116149902344,42.81568145751953,17.01974105834961,21.540159225463867,92.1706085205078,78.1113052368164,88.21578979492188,12.569799131760757,4.349603630921768,6.3662282265953465,92.97478409356117,88.42833970428677,102.55441829370898,92.1706085205078,78.1113052368164,88.21578979492188,0.09008061065645603,0.0757889288662941,0.0820039179722504,0.0002287542791597028,0.00032921820166025874,-3.4726395822938083,0.0009687594729144988,3.4825161617280327,3.013784037761112
Q03649,Q03649,MGL2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Monoacylglycerol lipase,MGL2_YEAST,86.62525939941406,98.087158203125,103.2103271484375,50.90476989746094,60.8997917175293,36.4857292175293,64.65292358398438,53.69435501098633,49.92441940307617,14.944588306843572,15.56368891094228,10.783415144766531,61.19387367062115,73.0197815606462,72.70635124505728,64.65292358398438,53.69435501098633,49.92441940307617,0.24538703093749997,0.16635675335092193,0.19955389073157068,0.0019202236034082526,0.006007369092428897,-2.0268690924088797,0.0034509184372044995,2.2213156842036637,2.462065305179859
Q03652,Q03652,DML1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein DML1,DML1_YEAST,186.15737915039065,170.4217987060547,188.5038146972656,197.8160858154297,189.9005584716797,188.75393676757807,160.68560791015625,190.02978515625,170.0165557861328,58.074714195501954,48.53141747637054,55.786525417611955,131.50542026151766,126.86841725925409,132.791213254284,160.68560791015625,190.02978515625,170.0165557861328,0.31185460666918063,0.2933617485265388,0.41515124310752993,8.883177287760643e-05,0.0025625856234282934,-1.6810545245391242,0.0005900273337263201,2.5913216146537774,3.2291278686772795
Q03653,Q03653,EFR3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein EFR3,EFR3_YEAST,1355.895263671875,1242.0408935546875,1408.015869140625,331.3489990234375,348.1187744140625,340.3927917480469,946.1512451171876,965.0818481445312,1138.7659912109375,97.27721756261154,88.96602363057754,100.6036295402241,957.8324388404834,924.6221054639918,991.8745455880738,946.1512451171876,965.0818481445312,1138.7659912109375,0.09404818256953966,0.0907405580411326,0.09979611302759225,0.00035216196010118473,0.004298924936391258,-3.4104561250613044,0.001248468125329718,2.366640138040862,2.903622541154145
Q03654,Q03654,CEF1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Pre-mRNA-splicing factor CEF1,CEF1_YEAST,232.44049072265625,222.39190673828125,214.304931640625,122.25926208496094,105.0866241455078,115.5892562866211,201.1969757080078,173.87762451171875,175.65232849121094,35.892792409014795,26.85617603567319,34.16258804592026,164.2007668875809,165.5569265984457,150.96676915869224,201.1969757080078,173.87762451171875,175.65232849121094,0.17597025211286635,0.1677727033637493,0.20159480954525727,9.331478979979537e-05,0.0016461162288176718,-2.5065965339601575,0.0005950730038052524,2.783539503417762,3.2254297515741412
Q03655,Q03655,GAS3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"Probable 1,3-beta-glucanosyltransferase GAS3",GAS3_YEAST,2496.9228515625,2549.17724609375,2810.319091796875,1411.0599365234375,1470.2418212890625,1492.105224609375,2488.73828125,2325.781005859375,2239.777099609375,414.2580325989338,375.7383348129536,440.9940659458626,1763.8779104751088,1897.703726757627,1979.7248264217646,2488.73828125,2325.781005859375,2239.777099609375,0.1745022275609737,0.17912358150488614,0.21821016838718255,0.0008386951498317159,0.0007592955136208004,-2.5186826420016715,0.0020218459414816405,3.1195891661901545,2.6942519394044613
Q03656,Q03656,SKY1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Serine/threonine-protein kinase SKY1,SKY1_YEAST,283.895263671875,310.29638671875,288.7597961425781,222.9461975097656,291.2943115234375,304.8718566894531,269.6351318359375,251.5199279785156,248.14971923828125,65.45239558240038,74.44383499874832,90.10536083951027,200.5494820018041,230.9963382804892,203.41638035502785,269.6351318359375,251.5199279785156,248.14971923828125,0.29897330379757436,0.26590892420297,0.36222879281601783,0.0005611986090002538,5.462090497939858e-05,-1.7419114271808187,0.0016075524145192594,4.262641108584731,2.7938348579276093
Q03660,Q03660,TRS130,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Trafficking protein particle complex II-specific subunit 130,TR130_YEAST,392.7149658203125,387.86279296875,413.8416748046875,205.3175201416016,203.08595275878903,188.75083923339844,316.3696594238281,315.262451171875,292.1054077148437,60.276980268824396,51.90110674894677,55.785609936471786,277.42196876045443,288.7396978045792,291.5301113707195,316.3696594238281,315.262451171875,292.1054077148437,0.18183054560936004,0.16376229744423434,0.19583223399726302,1.4338545394049319e-05,0.0003938745292219807,-2.4593335174815336,0.00024155368402022453,3.404642102907549,3.616986334549004
Q03661,Q03661,ESC1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Silent chromatin protein ESC1,ESC1_YEAST,202.34771728515625,228.87667846679688,253.29751586914065,80.95171356201172,74.6921157836914,84.3492202758789,160.5463104248047,163.42770385742188,172.89564514160156,23.765749935707564,19.088486534558164,24.929545849262162,142.9426097530413,170.3844353545489,178.4350332675117,160.5463104248047,163.42770385742188,172.89564514160156,0.13642165713666277,0.12114070906606285,0.13783857133413277,0.004771700037981095,7.493006215002946e-05,-2.8738554024060274,0.006877098168582387,4.12534390718031,2.162594776185921
Q03667,Q03667,MIX17,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Mitochondrial intermembrane space cysteine motif-containing protein MIX17,MIX17_YEAST,1216.16748046875,1486.7471923828125,1197.7236328125,1755.3206787109375,1560.912841796875,1945.408447265625,2416.62353515625,2395.69970703125,2260.57373046875,515.3258710856612,398.91042648391857,574.9685524421994,859.1258447951695,1106.7907074938407,843.7345132772401,2416.62353515625,2395.69970703125,2260.57373046875,0.21055090379077068,0.346418879640803,0.5300319560185843,0.01767092923653232,1.304374198966852e-05,-2.2477590265916385,0.02080718555228916,4.884597800296275,1.681786659902394
Q03673,Q03673,AIM34,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"Altered inheritance of mitochondria protein 34, mitochondrial",AIM34_YEAST,27.619918823242188,17.199382781982422,13.177450180053713,6.765101909637451,4.221516609191895,10.71556282043457,24.658252716064453,16.988513946533203,14.78521728515625,1.986094094856439,1.078860360353694,3.167001588858364,19.51128152435554,12.803869504685922,9.282833876956014,24.658252716064453,16.988513946533203,14.78521728515625,0.11043304892201189,0.13029403591726368,0.14981389262367834,0.05403508934837313,0.02660309943705748,-3.17875610772836,0.05832899781071862,1.575067762241298,1.234115485408041
Q03674,Q03674,PLB2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Lysophospholipase 2,PLB2_YEAST,484.04388427734375,424.23529052734375,481.8761291503906,306.85858154296875,305.40386962890625,296.4156494140625,401.5514526367188,401.94873046875,380.5321044921875,90.08733717526131,78.04970567303457,87.60611536583279,341.93860440786045,315.81675738299646,339.45687481669114,401.5514526367188,401.94873046875,380.5321044921875,0.21599339890723682,0.20411194147140937,0.25645810272460207,0.00020105718482406521,3.718661271202794e-05,-2.2109408728195294,0.0008962486176890232,4.429613379249858,3.0475715011489606
Q03677,Q03677,ADI1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Acireductone dioxygenase,MTND_YEAST,247.1423797607422,213.30142211914065,230.54342651367188,343.7050170898437,411.1356506347656,402.700439453125,289.4752502441406,279.251953125,283.3510437011719,100.90468908416678,105.070759459355,119.0187536533229,174.5864851729129,158.78962684861045,162.40595111412586,289.4752502441406,279.251953125,283.3510437011719,0.3814135653788455,0.395959551858131,0.6555182737781382,0.001546518766469679,8.011736599572299e-05,-1.390571939341681,0.0029640588654856006,4.096273337365569,2.5281131756246555
Q03690,Q03690,CLU1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Clustered mitochondria protein 1,CLU_YEAST,8707.53515625,8910.5341796875,8740.267578125,5812.5341796875,5748.04150390625,5959.07568359375,7393.78125,7219.46630859375,7003.70068359375,1706.4398976729128,1468.982525078677,1761.2142707127794,6151.182807744171,6633.3378528722,6157.067631391214,7393.78125,7219.46630859375,7003.70068359375,0.22836880757433003,0.20674219697937893,0.26062422101885657,9.430055453083197e-05,4.448961037568281e-06,-2.1305624854781793,0.0005951453616604526,5.351741397633208,3.225376946781027
Q03691,Q03691,ROT1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein ROT1,ROT1_YEAST,16.100994110107422,20.757537841796875,21.034427642822266,31.12456703186035,16.373600006103516,24.115297317504883,33.34701919555664,18.363847732543945,21.512964248657227,9.13752957643975,4.184474357961504,7.127314374442954,11.374075025880884,15.452694386415258,14.817669187680028,33.34701919555664,18.363847732543945,21.512964248657227,0.2792713516926042,0.32932969958432967,0.4910455992761519,0.02168512194810141,0.05035422507977471,-1.8402605087053778,0.025004213639430325,1.2979640831670112,1.601986799081771
Q03697,Q03697,YMD8,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Putative nucleotide-sugar transporter YMD8,YMD8_YEAST,1210.568115234375,727.4497680664062,751.7844848632812,,140.91542053222656,164.8787078857422,366.6829833984375,623.56201171875,111.02706146240234,,36.01266451108249,48.7301636501332,855.1703374620472,541.5410552577249,529.5933878636258,366.6829833984375,623.56201171875,111.02706146240234,0.11542492291743434,0.061903703447205756,0.06598864495540831,0.02979080790330292,0.15916365699736276,-3.1149733259540344,0.03337912202624593,0.7981560909158907,1.4765250907895244
Q03702,Q03702,CCE1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"Cruciform cutting endonuclease 1, mitochondrial",CCE1_YEAST,36.46783447265625,49.11836624145508,39.936405181884766,25.10560417175293,40.04569625854492,30.781648635864254,33.129791259765625,37.25676727294922,41.4775276184082,7.370486484806529,10.234168971889613,9.097565080908035,25.76163201395209,36.56556514910431,28.133137282309228,33.129791259765625,37.25676727294922,41.4775276184082,0.23870235261682424,0.22790746191464917,0.2951815367621843,0.017988934096192656,0.0035785633240737187,-2.066715309398132,0.021112081458477337,2.446291293371804,1.675468947110716
Q03703,Q03703,YML037C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein YML037C,YMD7_YEAST,54.72552108764648,55.15048599243164,33.781578063964844,58.30839538574219,55.141239166259766,52.72282409667969,46.9173583984375,33.60909652709961,44.72700881958008,17.11813972694214,14.092020158757128,15.582314291962966,38.659239201297034,41.05610269380335,23.797379082022736,46.9173583984375,33.60909652709961,44.72700881958008,0.3735822769171632,0.31131641277917915,0.4520456397625141,0.06919743663858781,0.020170995365356246,-1.4205020809806244,0.07387620543326279,1.695272670403211,1.1314954196979201
Q03705,Q03705,CGI121,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),EKC/KEOPS complex subunit CGI121,CG121_YEAST,1374.4073486328125,1424.9244384765625,1474.6739501953125,1513.1065673828125,1516.659423828125,1512.6259765625,1561.26025390625,1546.150146484375,1549.1868896484375,444.21681424878204,387.6009226073515,447.0590067361103,970.9097582774867,1060.7675168090468,1038.8317250524253,1561.26025390625,1546.150146484375,1549.1868896484375,0.27463760852326474,0.29403617405871546,0.41650317375209345,0.00011327515414892822,0.00014639252661020053,-1.864398895058378,0.0006506099122191462,3.834481093597268,3.18667932440909
Q03707,Q03707,SRC1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Inner nuclear membrane protein SRC1,SRC1_YEAST,114.03662872314452,133.15956115722656,119.65966033935548,104.3636703491211,120.71063995361328,118.04077911376952,110.82036590576172,107.20037841796876,100.5573272705078,30.639016553860245,30.84908495570494,34.887139506147406,80.55783151807607,99.12900166071294,84.29405791907848,110.82036590576172,107.20037841796876,100.5573272705078,0.3025168698317138,0.26744443184703803,0.3650841567164144,0.0073752514927890546,0.0002975849940148635,-1.724912498470585,0.009706639602778152,3.5263889722553614,2.0129310949695105
Q03714,Q03714,USA1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),U1 SNP1-associating protein 1,USA1_YEAST,77.28823852539062,85.29281616210938,93.13284301757812,29.722457885742188,17.668317794799805,16.165388107299805,42.2180290222168,73.29795837402344,56.72504425048828,8.725899310902667,4.5153553728621185,4.777706097033018,54.59800914119491,63.49519059316735,65.60728353421683,42.2180290222168,73.29795837402344,56.72504425048828,0.10461479827730728,0.08932684137473194,0.09808880445052069,0.001223610290477331,0.026910251815698265,-3.256841152564221,0.0025404310688755456,1.5700822382579278,2.5950925845809323
Q03718,Q03718,NSE5,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Non-structural maintenance of chromosome element 5,NSE5_YEAST,119.28303527832033,119.6618194580078,129.2384796142578,75.77099609375,32.975833892822266,79.05754089355469,93.33970642089844,92.92667388916016,114.82842254638672,22.244798365683746,8.42737890906557,23.365581614029374,84.26400154501763,89.08077344720988,91.04184196313398,93.33970642089844,92.92667388916016,114.82842254638672,0.17947091207197816,0.16970358737620217,0.2043891612634172,0.0015407060831139534,0.001320842051450439,-2.478178058137552,0.002957685657085961,2.879149112956828,2.529047984716162
Q03722,Q03722,YML020W,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein YML020W,YMC0_YEAST,51.81549835205078,42.39114761352539,37.7386589050293,16.183551788330078,,18.14585494995117,25.53335952758789,27.32040786743164,30.781984329223636,4.751156312193419,,5.363036213841928,36.60353899450628,31.557569773146053,26.584938403695464,25.53335952758789,27.32040786743164,30.781984329223636,0.1813971713804227,0.1380245314034783,0.1601258231028447,0.01101256853055263,0.0034522959830928244,-2.4627761355328004,0.01360877723756307,2.461891977060701,1.8661808948433602
Q03723,Q03723,OST6,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST6,OST6_YEAST,54.09195709228516,52.79715347290039,57.59074401855469,,,,44.79607772827149,33.399776458740234,37.30952835083008,,,,38.211676500034216,39.30419317105135,40.56970827207196,44.79607772827149,33.399776458740234,37.30952835083008,,,,,,,,,
Q03730,Q03730,YML018C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized vacuolar membrane protein YML018C,YMB8_YEAST,29.450485229492188,50.31806945800781,72.53941345214844,,90.17163848876952,,47.11833953857422,27.619853973388672,42.31885528564453,,23.044468469425077,,20.804431469145236,37.45866949033594,51.10027474263443,47.11833953857422,27.619853973388672,42.31885528564453,0.5905958344106851,0.38730897542359527,0.6321440332692462,,,-0.7597569139932816,,,
Q03735,Q03735,NAB6,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),RNA-binding protein NAB6,NAB6_YEAST,1422.66796875,1407.079833984375,1435.3880615234375,350.1007080078125,509.3419494628906,387.4136657714844,1011.2593994140624,1111.6988525390625,1018.9467163085938,102.78233174711161,130.16858395020668,114.50072344347242,1005.0020578121994,1047.4833199179786,1011.1568430937278,1011.2593994140624,1111.6988525390625,1018.9467163085938,0.11058629801047765,0.10185930185585297,0.11341129743516543,4.6920042451711305e-06,0.0006721462474469612,-3.1767554526866175,0.0001423906820218955,3.1725362216651027,3.8465184297924138
Q03750,Q03750,TAF8,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Transcription initiation factor TFIID subunit 8,TAF8_YEAST,92.43375396728516,120.9172134399414,104.26294708251952,54.209503173828125,54.18592071533203,59.03216552734375,84.77813720703125,95.05577087402344,82.6827621459961,15.91478969226811,13.84787680847958,17.44705015982218,65.29711428735514,90.01533609549773,73.44786768793075,84.77813720703125,95.05577087402344,82.6827621459961,0.17983511911734276,0.17106827089588464,0.20637196633885652,0.01278149639918029,0.001581334799583496,-2.4752533096916522,0.015489103113025336,2.8009761716753916,1.8099737290671998
Q03758,Q03758,BUL2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Ubiquitin ligase-binding protein BUL2,BUL2_YEAST,392.4276428222656,418.4949951171875,371.4705810546875,222.2013397216797,208.882568359375,200.1552581787109,381.7105712890625,391.6519775390625,357.7442626953125,65.23372073105517,53.38250298035403,59.15620404571767,277.2189978560433,311.54346488862956,261.68186158856207,381.7105712890625,391.6519775390625,357.7442626953125,0.15716679092197589,0.17289392279956153,0.20903476297111395,0.0029268724330353576,0.000329071059565082,-2.669631684119933,0.004654661747389363,3.4827103104247206,2.3321118735612187
Q03759,Q03759,YML108W,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized protein YML108W,YMK8_YEAST,249.400146484375,411.4042663574219,227.6600799560547,311.86114501953125,252.0045318603516,245.26773071289065,267.8800354003906,334.27020263671875,274.8705749511719,91.55598641553236,64.40284978664744,72.48926686166432,176.18141825157392,306.26485885468105,160.37478220524488,267.8800354003906,334.27020263671875,274.8705749511719,0.26048196311949623,0.2622015250040818,0.355383663547871,0.09197129494833584,0.004426199974682583,-1.9407446172740295,0.09702790214100815,2.3539689686420973,1.013103358482551
Q03760,Q03760,PML39,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Pre-mRNA leakage protein 39,PML39_YEAST,63.20902633666992,57.99337768554688,75.66983032226562,32.73513412475586,31.61983299255371,80.85977935791016,56.55420303344727,49.13216018676758,52.44852066040039,9.610358786597397,8.080836243162448,23.89823605092287,44.652162652171036,43.17245853726622,53.305491941247276,56.55420303344727,49.13216018676758,52.44852066040039,0.2629997256777377,0.22761347867950393,0.2946885689957003,0.008323157006653816,0.008049534375702303,-1.9268668001742477,0.010701559144072018,2.094229240614946,1.970552943965432
Q03761,Q03761,TAF12,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Transcription initiation factor TFIID subunit 12,TAF12_YEAST,1089.920166015625,1110.8658447265625,1126.69677734375,453.9200439453125,565.0938110351562,519.2994384765625,915.2073974609376,943.029541015625,926.83544921875,133.26154296840065,144.41665615612362,153.47977276678705,769.942132498523,826.9704496600659,793.6997576067555,915.2073974609376,943.029541015625,926.83544921875,0.15481032873551298,0.15279697646197835,0.180354616563902,0.00017353508011355335,5.019130028012547e-07,-2.691426365534253,0.0008214749549336631,6.299371553129089,3.0854056727644217
